6.948689,2276
13.072855,2276
18.545144,2246
24.476084,2231
30.280318,2164
35.858045,2164
42.623495,2164
50.351497,2164
58.696502,2164
66.586740,2164
73.237743,2164
79.917073,2164
86.813722,2164
95.047461,2164
102.361213,2164
109.720214,2164
117.024118,2164
124.449564,2164
131.920628,2164
139.235429,2164
146.599005,2164
153.947810,2164
161.516106,2164
169.455681,2164
176.715378,2164
184.138439,2164
191.821484,2164
199.407701,2164
206.779409,2164
214.436913,2164
222.121041,2164
229.410616,2164
236.529595,2164
243.886736,2164
251.518933,2164
259.624579,2164
266.935319,2164
274.528470,2164
281.959317,2164
289.349522,2164
296.806093,2164
304.553615,2164
312.741455,2164
319.671338,2164
326.620232,2164
333.650734,2164
340.967065,2164
348.425182,2164
356.001546,2164
363.462153,2164
371.149723,2164
378.433094,2164
386.304076,2164
393.913065,2164
401.403518,2164
409.042668,2164
416.217360,2164
423.269863,2164
430.216683,2164
437.511461,2164
445.258672,2164
453.379277,2164
460.383901,2164
467.305201,2164
474.143744,2164
481.130068,2164
487.697644,2164
494.165752,2161
501.545985,2161
507.868481,2161
514.643192,2161
521.497589,2161
529.254385,2161
536.044782,2161
543.494982,2161
550.893448,2161
557.570112,2161
564.558853,2161
571.224933,2161
578.491631,2161
585.945797,2161
592.904625,2161
599.235458,2161
605.864853,2161
605.864872
