0.589397,1593
1.162456,1577
1.695089,1569
2.224405,1557
2.779169,1553
3.314096,1544
3.911540,1525
4.499458,1523
5.077469,1523
5.656438,1523
6.247241,1523
6.848083,1523
7.391178,1523
7.985130,1523
8.549602,1523
9.119760,1523
9.659168,1523
10.219541,1523
10.817213,1523
11.365294,1523
11.920125,1523
12.521063,1523
13.126077,1523
13.694272,1523
14.280679,1523
14.876322,1523
15.455497,1523
15.985076,1523
16.527641,1523
17.141169,1523
17.745480,1523
18.372724,1523
18.986831,1509
19.662840,1509
20.414925,1509
20.996749,1491
21.559522,1491
22.151840,1491
22.737731,1491
23.287696,1491
23.845539,1491
24.385882,1491
24.974721,1491
25.511210,1491
26.052219,1491
26.600306,1491
27.129178,1491
27.689675,1491
28.222332,1491
28.782414,1491
29.287617,1491
29.873258,1491
30.389583,1491
30.935443,1491
31.468776,1491
31.990519,1491
32.549150,1491
33.094261,1491
33.631783,1491
34.186416,1491
34.700993,1491
35.247440,1491
35.810238,1491
36.336034,1491
36.890440,1491
37.436126,1491
37.981652,1491
38.585735,1491
39.139248,1491
39.688710,1491
40.214350,1491
40.760078,1491
41.315218,1491
41.888603,1491
42.419158,1491
42.969083,1491
43.528488,1491
44.089559,1491
44.596819,1491
45.196096,1491
45.725884,1491
46.256410,1491
46.797636,1491
47.347240,1491
47.937409,1491
48.566673,1491
49.159908,1491
49.694850,1491
50.200149,1491
50.728480,1491
51.318158,1491
51.935679,1491
52.492193,1491
53.065137,1491
53.601741,1491
54.173401,1491
54.741195,1491
55.314002,1491
55.900636,1491
56.496990,1491
57.036453,1491
57.663426,1491
58.273647,1491
58.890340,1491
59.450622,1491
59.985229,1491
60.534591,1491
61.068147,1491
61.645111,1491
62.195972,1491
62.752608,1491
63.281133,1491
63.819572,1491
64.377519,1491
64.947494,1491
65.529634,1491
66.119496,1491
66.721063,1491
67.317401,1491
67.912470,1491
68.448838,1491
69.014459,1491
69.607255,1491
70.129805,1491
70.654565,1491
71.189418,1491
71.748248,1491
72.320744,1491
72.884318,1491
73.470073,1491
74.075188,1491
74.667155,1491
75.217097,1491
75.805526,1491
76.455471,1491
77.187880,1491
78.031145,1491
78.821420,1491
79.560649,1491
80.424505,1491
81.297741,1491
81.996949,1491
82.648241,1491
83.223188,1491
84.097263,1491
84.823866,1491
85.513492,1491
86.127710,1491
86.738219,1491
87.692162,1491
88.418608,1491
89.041312,1491
89.615063,1491
90.301528,1491
90.920379,1491
91.536206,1491
92.143039,1491
92.767979,1491
93.366469,1491
93.969393,1491
94.570755,1491
95.138871,1491
95.707148,1491
96.256315,1491
96.873508,1491
97.450747,1491
98.025114,1491
98.605179,1491
