2.706814 0.00980392156862745 
2.831489 0.0294117647058824 
2.905225 0.0490196078431373 
3.837531 0.0686274509803922 
4.410351 0.0882352941176471 
4.462029 0.107843137254902 
4.597366 0.127450980392157 
5.029784 0.147058823529412 
5.260031 0.166666666666667 
5.519770 0.186274509803922 
5.549604 0.205882352941176 
5.591633 0.225490196078431 
5.746418 0.245098039215686 
5.863046 0.264705882352941 
5.903145 0.284313725490196 
5.944679 0.303921568627451 
6.290238 0.323529411764706 
6.769390 0.343137254901961 
7.354374 0.362745098039216 
7.615009 0.382352941176471 
7.775990 0.401960784313726 
8.320190 0.42156862745098 
8.442935 0.441176470588235 
8.580694 0.46078431372549 
8.762597 0.480392156862745 
9.062858 0.5 
9.115910 0.519607843137255 
9.970094 0.53921568627451 
10.193952 0.558823529411765 
10.277269 0.57843137254902 
10.316398 0.598039215686274 
10.678031 0.617647058823529 
10.922985 0.637254901960784 
11.312764 0.656862745098039 
11.515172 0.676470588235294 
11.537280 0.696078431372549 
11.546568 0.715686274509804 
11.762560 0.735294117647059 
11.944802 0.754901960784314 
12.259341 0.774509803921569 
12.265728 0.794117647058823 
12.958823 0.813725490196078 
13.702933 0.833333333333333 
17.743371 0.852941176470588 
18.377120 0.872549019607843 
19.679681 0.892156862745098 
20.199254 0.911764705882353 
21.003724 0.931372549019608 
21.034052 0.950980392156863 
25.083958 0.970588235294118 
